job_id,state,name,filename,size_mb,created
10056852,Colorado,Arvada_2,10056852_Arvada_2_Colorado_pin_report.tsv.gz,512.3920707702637,2025-12-23 09:32:49
10056852,Colorado,Arvada_2,10056852_Arvada_2_Colorado_expanded_cel_cdl_report.zip,72.27429389953613,2025-12-23 09:19:17
10056870,Colorado,Aspen,10056870_Aspen_Colorado_expanded_cel_cdl_report.zip,75.94536876678467,2025-12-23 19:03:49
10056870,Colorado,Aspen,10056870_Aspen_Colorado_pin_report.tsv.gz,735.0117359161377,2025-12-23 19:04:24
10056856,Colorado,Aurora_1,10056856_Aurora_1_Colorado_expanded_cel_cdl_report.zip,186.33015727996826,2025-12-23 12:04:03
10056856,Colorado,Aurora_1,10056856_Aurora_1_Colorado_pin_report.tsv.gz,1447.0156936645508,2025-12-23 12:42:27
10056882,Colorado,Aurora_2,10056882_Aurora_2_Colorado_expanded_cel_cdl_report.zip,299.5849494934082,2025-12-23 19:00:44
10056882,Colorado,Aurora_2,10056882_Aurora_2_Colorado_pin_report.zip,2027.9029817581177,2025-12-23 19:03:31
10056885,Colorado,Aurora_3,10056885_Aurora_3_Colorado_expanded_cel_cdl_report.zip,395.8704309463501,2025-12-23 19:00:33
10056885,Colorado,Aurora_3,10056885_Aurora_3_Colorado_pin_report.zip,2527.3064098358154,2025-12-23 19:05:24
10056864,Colorado,Boulder,10056864_Boulder_Colorado_pin_report.zip,1701.173981666565,2025-12-23 19:06:05
10056864,Colorado,Boulder,10056864_Boulder_Colorado_expanded_cel_cdl_report.zip,151.2265386581421,2025-12-23 19:04:58
10056888,Colorado,Brighton,10056888_Brighton_Colorado_pin_report.tsv.gz,621.6769008636475,2025-12-23 18:59:55
10056888,Colorado,Brighton,10056888_Brighton_Colorado_expanded_cel_cdl_report.zip,77.2326602935791,2025-12-23 18:59:14
10056865,Colorado,Broomfield_1,10056865_Broomfield_1_Colorado_expanded_cel_cdl_report.zip,84.5881700515747,2025-12-23 19:04:54
10056865,Colorado,Broomfield_1,10056865_Broomfield_1_Colorado_pin_report.tsv.gz,664.9155931472778,2025-12-23 19:05:37
10056887,Colorado,Castle_Rock,10056887_Castle_Rock_Colorado_expanded_cel_cdl_report.zip,495.996621131897,2025-12-23 18:59:52
10056887,Colorado,Castle_Rock,10056887_Castle_Rock_Colorado_pin_report.zip,2775.1387701034546,2025-12-23 19:03:45
10056849,Colorado,Centennial_1,10056849_Centennial_1_Colorado_expanded_cel_cdl_report.zip,83.95050525665283,2025-12-23 01:49:41
10056849,Colorado,Centennial_1,10056849_Centennial_1_Colorado_pin_report.tsv.gz,800.3797283172607,2025-12-23 02:09:01
10056884,Colorado,Colorado_Springs_1,10056884_Colorado_Springs_1_Colorado_pin_report.zip,4057.918354988098,2025-12-23 19:04:21
10056884,Colorado,Colorado_Springs_1,10056884_Colorado_Springs_1_Colorado_expanded_cel_cdl_report.zip,337.9244785308838,2025-12-23 19:00:13
10056858,Colorado,Colorado_Springs_2,10056858_Colorado_Springs_2_Colorado_expanded_cel_cdl_report.zip,194.72359371185303,2025-12-23 13:08:05
10056858,Colorado,Colorado_Springs_2,10056858_Colorado_Springs_2_Colorado_pin_report.zip,2221.180842399597,2025-12-23 14:05:27
10056871,Colorado,Colorado_Springs_3,10056871_Colorado_Springs_3_Colorado_expanded_cel_cdl_report.zip,202.4880199432373,2025-12-23 19:03:48
10056871,Colorado,Colorado_Springs_3,10056871_Colorado_Springs_3_Colorado_pin_report.zip,1806.277668952942,2025-12-23 19:06:08
